Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
57.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
570.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
571.jpg|['Rotura', 'Abolladura']|['Parabrisas delantero', 'Marco de las puertas']|['Reemplazar', 'Reparar']
572.jpg|['Rotura', 'Rotura', 'Abolladura', 'Abolladura']|['Parachoques delantero', 'Faros izquierdo', 'Guardabarros delantero izquierdo ', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
573.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
574.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
575.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
576.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
577.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
578.jpg|['Deformación']|['Maletero']|['Reparar']
579.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
58.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
580.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
581.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
582.jpg|['Deformación', 'Abolladura']|['Puerta delantera izquierda', 'Marco de las puertas']|['Reemplazar', 'Reparar']
583.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Faros izquierdo', 'Capó ', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reparar', 'Reparar']
584.jpg|['Rayón', 'Desprendimiento', 'Rotura']|['Capó ', 'Guardabarros delantero izquierdo ', 'Parabrisas delantero']|['Reparar', 'Reemplazar', 'Reemplazar']
585.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
586.jpg|['Rotura', 'Abolladura']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
587.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
588.jpg|['Abolladura']|['Maletero']|['Reparar']
589.jpg|['Rotura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Rueda ', 'Antiniebla delantero izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
59.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
590.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
591.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
592.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta delantera derecha']|['Reparar', 'Reparar']
593.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
594.jpg|['Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
595.jpg|['Rotura']|['Ventana trasera izquierda']|['Reemplazar']
596.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
597.jpg|['Rayón', 'Desprendimiento']|['Puerta delantera izquierda', 'Moldura puerta delantera izquierda']|['Reparar', 'Reemplazar']
598.jpg|['Rotura', 'Abolladura']|['Parabrisas delantero', 'Techo ']|['Reemplazar', 'Reparar']
599.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
6.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
60.jpg|['Rotura', 'Deformación', 'Rotura', 'Deformación']|['Espejo lateral izquierdo', 'Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
600.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
601.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
602.jpg|['Deformación', 'Rotura', 'Deformación', 'Deformación']|['Parachoques delantero', 'Faros derecho', 'Guardabarros delantero derecho ', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
603.jpg|['Rotura']|['Rueda ']|['Reparar']
604.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
605.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
606.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
607.jpg|['Rayón']|['Espejo lateral izquierdo']|['Reparar']
608.jpg|['Rotura']|['Rueda ']|['Reparar']
609.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
61.jpg|['Rotura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
610.jpg|['Deformación']|['Parachoques delantero']|['Reemplazar']
611.jpg|['Abolladura']|['Capó ']|['Reparar']
612.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
613.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
614.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
615.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
616.jpg|['Rotura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
617.jpg|['Rotura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reparar']
618.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
619.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
62.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
620.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
621.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
622.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
623.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
624.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar']
625.jpg|['Desprendimiento', 'Rotura', 'Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Faros derecho', 'Parachoques delantero', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
626.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
627.jpg|['Rotura', 'Desprendimiento']|['Parabrisas delantero', 'Espejo lateral derecho']|['Reemplazar', 'Reemplazar']
628.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
629.jpg|['Rotura', 'Deformación', 'Rayón']|['Faros derecho', 'Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar']
63.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
630.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
631.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
632.jpg|['Rotura', 'Rotura', 'Abolladura']|['Parachoques trasero', 'Luz trasera izquierdo', 'Maletero']|['Reparar', 'Reemplazar', 'Reparar']
633.jpg|['Rotura', 'Desprendimiento']|['Rueda ', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
634.jpg|['Rotura']|['Rueda ']|['Reparar']
635.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
636.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
637.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
638.jpg|['Desprendimiento', 'Desprendimiento', 'Rotura', 'Rotura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Luz trasera derecho', 'Rueda ', 'Maletero']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
639.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
64.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
640.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
641.jpg|['Rotura']|['Ventanilla trasera derecha      ']|['Reemplazar']
642.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
643.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
644.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
645.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
646.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
647.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
648.jpg|['Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
649.jpg|['Rotura']|['Rueda ']|['Reparar']
65.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
650.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura', 'Rotura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Puerta delantera izquierda', 'Parabrisas delantero', 'Faros izquierdo', 'Antiniebla delantero izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
651.jpg|['Rotura', 'Abolladura', 'Rayón']|['Faros izquierdo', 'Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar']
652.jpg|['Rotura']|['Rueda ']|['Reparar']
653.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
654.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
655.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera izquierda', 'Manija izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar', 'Reparar']
656.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros trasero izquierdo', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
657.jpg|['Rayón']|['Parabrisas delantero']|['Reparar']
658.jpg|['Abolladura', 'Desprendimiento']|['Capó ', 'Espejo lateral derecho']|['Reparar', 'Reemplazar']
659.jpg|['Abolladura', 'Desprendimiento']|['Guardabarros trasero derecho', 'Parachoques trasero']|['Reparar', 'Reparar']
66.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
660.jpg|['Rayón']|['Puerta delantera derecha']|['Reparar']
661.jpg|['Rotura', 'Desprendimiento']|['Rueda ', 'Guardabarros delantero derecho ']|['Reemplazar', 'Reemplazar']
662.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
663.jpg|['Deformación', 'Rotura', 'Rayón']|['Capó ', 'Faros derecho', 'Rejilla, parrilla']|['Reparar', 'Reemplazar', 'Reparar']
664.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
665.jpg|['Rotura', 'Desprendimiento']|['Parabrisas delantero', 'Espejo lateral izquierdo']|['Reemplazar', 'Reemplazar']
666.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
667.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
668.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
669.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
67.jpg|['Rotura', 'Rotura']|['Parachoques delantero', 'Antiniebla delantero derecho']|['Reparar', 'Reemplazar']
670.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
671.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
672.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
673.jpg|['Rotura', 'Abolladura', 'Rotura', 'Deformación']|['Faros derecho', 'Parachoques delantero', 'Rejilla, parrilla', 'Capó ']|['Reemplazar', 'Reparar', 'Reemplazar', 'Reparar']
674.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
675.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
676.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
677.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura', 'Desprendimiento', 'Desprendimiento']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda', 'Puerta delantera izquierda', 'Marco de las puertas', 'Moldura puerta trasera izquierda', 'Moldura puerta delantera izquierda']|['Reparar', 'Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
678.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
679.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
68.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
680.jpg|['Rotura', 'Rotura', 'Rotura', 'Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Faros izquierdo', 'Parachoques delantero', 'Capó ', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reparar', 'Reemplazar']
681.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
682.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
683.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
684.jpg|['Rotura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Faros izquierdo', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reemplazar', 'Reemplazar']
685.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
686.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
687.jpg|['Fractura', 'Rayón']|['Marco de las puertas', 'Puerta trasera derecha']|['Reparar', 'Reparar']
688.jpg|['Deformación', 'Deformación', 'Rotura', 'Deformación', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Luz trasera derecho', 'Maletero', 'Parabrisas trasero']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
689.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
69.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
690.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
691.jpg|['Rotura']|['Rueda ']|['Reparar']
692.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
693.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
694.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
695.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
696.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
697.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
698.jpg|['Rotura', 'Abolladura']|['Luz trasera derecho', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
699.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
7.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
70.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
700.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
701.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
702.jpg|['Rayón']|['Puerta trasera izquierda']|['Reparar']
703.jpg|['Rayón', 'Rayón']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
704.jpg|['Abolladura', 'Deformación', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero izquierdo', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
705.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta delantera izquierda', 'Manija izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar', 'Reparar']
706.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
707.jpg|['Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
708.jpg|['Rayón', 'Rayón']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
709.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
71.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
710.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
711.jpg|['Rayón', 'Rayón']|['Puerta trasera derecha', 'Puerta delantera derecha']|['Reparar', 'Reparar']
712.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
713.jpg|['Fractura', 'Fractura']|['Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reemplazar']
714.jpg|['Fractura', 'Rayón']|['Luz trasera izquierdo', 'Parachoques trasero']|['Reemplazar', 'Reparar']
715.jpg|['Fractura', 'Fractura', 'Abolladura', 'Abolladura', 'Rotura']|['Faros derecho', 'Luz indicadora delantera derecha', 'Guardabarros delantero derecho ', 'Capó ', 'Rejilla, parrilla']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar', 'Reemplazar']
716.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
717.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
718.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
719.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
72.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
720.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
721.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
722.jpg|['Rotura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reparar']
723.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
724.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Antiniebla delantero izquierdo']|['Reparar', 'Reemplazar']
725.jpg|['Abolladura', 'Rotura']|['Guardabarros delantero derecho ', 'Luz indicadora delantera derecha']|['Reparar', 'Reemplazar']
726.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
727.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
728.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
729.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
73.jpg|['Rotura', 'Abolladura']|['Parabrisas delantero', 'Capó ']|['Reemplazar', 'Reparar']
730.jpg|['Rotura']|['Rueda ']|['Reemplazar']
731.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
732.jpg|['Rotura']|['Rueda ']|['Reparar']
733.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
734.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
735.jpg|['Deformación', 'Abolladura']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
736.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
737.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
738.jpg|['Rotura']|['Rueda ']|['Reparar']
739.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
74.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
740.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
741.jpg|['Abolladura', 'Rotura', 'Abolladura', 'Abolladura']|['Parachoques trasero', 'Luz trasera derecho', 'Maletero', 'Guardabarros trasero derecho']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar']
742.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
743.jpg|['Rotura']|['Ventana delantera izquierda']|['Reemplazar']
744.jpg|['Rotura']|['Rueda ']|['Reparar']
745.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
746.jpg|['Deformación', 'Rotura', 'Deformación', 'Abolladura']|['Parachoques delantero', 'Faros izquierdo', 'Capó ', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
747.jpg|['Rotura']|['Rueda ']|['Reparar']
748.jpg|['Deformación', 'Deformación', 'Rotura', 'Abolladura', 'Desprendimiento']|['Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho', 'Capó ', 'Rueda ']|['Reemplazar', 'Reparar', 'Reemplazar', 'Reparar', 'Reparar']
749.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
75.jpg|['Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
750.jpg|['Abolladura', 'Abolladura']|['Marco de las puertas', 'Techo ']|['Reparar', 'Reparar']
751.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
752.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
753.jpg|['Abolladura', 'Rotura', 'Rotura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho', 'Capó ']|['Reparar', 'Reparar', 'Reemplazar', 'Reparar']
754.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
755.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
756.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo', 'Puerta delantera izquierda']|['Reparar', 'Reparar', 'Reemplazar', 'Reparar']
757.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
758.jpg|['Desprendimiento', 'Desprendimiento', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Antiniebla delantero derecho']|['Reparar', 'Reparar', 'Reemplazar']
759.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
76.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
760.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
761.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
762.jpg|['Rotura', 'Deformación', 'Deformación', 'Abolladura']|['Faros derecho', 'Guardabarros delantero derecho ', 'Parachoques delantero', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reparar']
763.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
764.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
765.jpg|['Abolladura', 'Abolladura']|['Capó ', 'Parachoques delantero']|['Reparar', 'Reparar']
766.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
767.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
768.jpg|['Rotura']|['Rueda ']|['Reparar']
769.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera derecha', 'Marco de las puertas', 'Guardabarros trasero derecho']|['Reparar', 'Reparar', 'Reparar']
77.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
770.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
771.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
772.jpg|['Rotura']|['Parabrisas delantero']|['Reparar']
773.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
774.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
775.jpg|['Rotura']|['Parabrisas delantero']|['Reparar']
776.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
777.jpg|['Rayón', 'Abolladura', 'Rotura']|['Parachoques trasero', 'Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reparar', 'Reemplazar']
778.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
779.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
78.jpg|['Abolladura', 'Abolladura', 'Deformación']|['Capó ', 'Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar', 'Reparar']
780.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
781.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
782.jpg|['Deformación', 'Deformación', 'Abolladura', 'Deformación']|['Puerta trasera derecha', 'Puerta delantera derecha', 'Guardabarros trasero derecho', 'Moldura puerta trasera derecha']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
783.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
784.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
785.jpg|['Rayón', 'Rayón']|['Puerta trasera derecha', 'Puerta delantera derecha']|['Reparar', 'Reparar']
786.jpg|['Deformación']|['Puerta delantera derecha']|['Reparar']
787.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
788.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
789.jpg|['Fractura', 'Rotura', 'Abolladura', 'Abolladura']|['Parachoques delantero', 'Faros derecho', 'Guardabarros delantero derecho ', 'Capó ']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar']
79.jpg|['Deformación', 'Deformación']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
790.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
791.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
792.jpg|['Rotura']|['Rueda ']|['Reparar']
793.jpg|['Fractura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Faros izquierdo', 'Antiniebla delantero izquierdo']|['Reparar', 'Reemplazar', 'Reemplazar']
794.jpg|['Desprendimiento', 'Rayón', 'Abolladura', 'Rayón']|['Espejo lateral derecho', 'Puerta delantera derecha', 'Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
795.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
796.jpg|['Desprendimiento']|['Parachoques trasero']|['Reparar']
797.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
798.jpg|['Rotura', 'Abolladura']|['Luz trasera derecho', 'Parachoques trasero']|['Reemplazar', 'Reparar']
799.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
8.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
80.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
800.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
801.jpg|['Abolladura', 'Abolladura', 'Desprendimiento', 'Deformación', 'Desprendimiento']|['Puerta delantera izquierda', 'Puerta trasera izquierda', 'Manija izquierda', 'Moldura puerta delantera izquierda', 'Moldura puerta trasera izquierda']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
802.jpg|['Desprendimiento', 'Rotura', 'Abolladura', 'Abolladura']|['Parachoques delantero', 'Faros derecho', 'Guardabarros delantero derecho ', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
803.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
804.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
805.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
806.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
807.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
808.jpg|['Desprendimiento']|['Parachoques trasero']|['Reparar']
809.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
81.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
810.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
811.jpg|['Deformación', 'Deformación', 'Deformación']|['Puerta delantera izquierda', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reemplazar', 'Reemplazar', 'Reparar']
